n,size,sparsity,compression,compressed_size,ratio,time
1024,8388608,0.1,LZ4Fast,1364524,0.16266393661499023,0.006285375
1024,8388608,0.1,LZ4Frame,1200945,0.143163800239563,0.005513042
1024,8388608,0.1,Xz,930712,0.11094951629638672,1.131289834
1024,8388608,0.1,Zlib,1018687,0.1214369535446167,0.058266416
1024,8388608,0.1,Zstd,1036421,0.12355101108551025,0.012055458
1024,8388608,0.15,BGZF,1486203,0.17716920375823975,0.028706042
1024,8388608,0.15,Bzip2,1317800,0.15709400177001953,0.142674958
1024,8388608,0.15,LZ4Fast,1919513,0.22882378101348877,0.007900792
1024,8388608,0.15,LZ4Frame,1735858,0.20693039894104004,0.011922958
1024,8388608,0.15,Xz,1350608,0.16100502014160156,1.584828542
1024,8388608,0.15,Zlib,1474421,0.17576467990875244,0.070837125
1024,8388608,0.15,Zstd,1496923,0.17844712734222412,0.014716875
1024,8388608,0.2,BGZF,1932500,0.23037195205688477,0.0338905
1024,8388608,0.2,Bzip2,1748045,0.2083832025527954,0.179141333
1024,8388608,0.2,LZ4Fast,2449855,0.2920454740524292,0.011406958
1024,8388608,0.2,LZ4Frame,2253271,0.2686108350753784,0.0081015
1024,8388608,0.2,Xz,1768372,0.21080636978149414,1.996375042
1024,8388608,0.2,Zlib,1924312,0.22939586639404297,0.084658834
1024,8388608,0.2,Zstd,1950779,0.2325509786605835,0.017437875
1024,8388608,0.25,BGZF,2362127,0.28158748149871826,0.040753166
1024,8388608,0.25,Bzip2,2168098,0.2584574222564697,0.205672958
1024,8388608,0.25,LZ4Fast,2946111,0.3512037992477417,0.011819667
1024,8388608,0.25,LZ4Frame,2741717,0.3268381357192993,0.009056917
1024,8388608,0.25,Xz,2173636,0.25911760330200195,2.035834375
1024,8388608,0.25,Zlib,2357645,0.28105318546295166,0.097795208
1024,8388608,0.25,Zstd,2387428,0.2846035957336426,0.073121792
1024,8388608,0.3,BGZF,2786034,0.3321211338043213,0.046590791
1024,8388608,0.3,Bzip2,2587237,0.30842268466949463,0.235498834
1024,8388608,0.3,LZ4Fast,3422217,0.40796005725860596,0.013498167
1024,8388608,0.3,LZ4Frame,3213204,0.3830437660217285,0.010494417
1024,8388608,0.3,Xz,2576808,0.30717945098876953,1.961090208
1024,8388608,0.3,Zlib,2784212,0.33190393447875977,0.111750959
1024,8388608,0.3,Zstd,2817630,0.3358876705169678,0.022568083
1024,8388608,0.35,BGZF,3197236,0.38114023208618164,0.05098825
1024,8388608,0.35,Bzip2,2996953,0.3572646379470825,0.320217208
1024,8388608,0.35,LZ4Fast,3870040,0.46134471893310547,0.014915375
1024,8388608,0.35,LZ4Frame,3660212,0.43633127212524414,0.010483875
1024,8388608,0.35,Xz,2972164,0.3543095588684082,2.083100292
1024,8388608,0.35,Zlib,3195864,0.38097667694091797,0.125188792
1024,8388608,0.35,Zstd,3234706,0.3856070041656494,0.023717042
1024,8388608,0.4,BGZF,3619629,0.4314934015274048,0.053710209
1024,8388608,0.4,Bzip2,3424460,0.40822744369506836,0.294264
1024,8388608,0.4,LZ4Fast,4319518,0.5149266719818115,0.016806208
1024,8388608,0.4,LZ4Frame,4115142,0.49056315422058105,0.010766375
1024,8388608,0.4,Xz,3385496,0.4035825729370117,2.122205792
1024,8388608,0.4,Zlib,3618822,0.4313971996307373,0.137608375
1024,8388608,0.4,Zstd,3666081,0.4370309114456177,0.025502208
1024,8388608,0.45,BGZF,4012503,0.4783276319503784,0.058028125
1024,8388608,0.45,Bzip2,3824690,0.45593857765197754,0.3227425
1024,8388608,0.45,LZ4Fast,4731263,0.564010500907898,0.018472416
1024,8388608,0.45,LZ4Frame,4530764,0.5401091575622559,0.010979916
1024,8388608,0.45,Xz,3774108,0.4499087333679199,2.043712333
1024,8388608,0.45,Zlib,4011560,0.47821521759033203,0.149042125
1024,8388608,0.45,Zstd,4067783,0.4849175214767456,0.079587708
1024,8388608,0.5,BGZF,4418358,0.5267093181610107,0.060882792
1024,8388608,0.5,Bzip2,4242339,0.5057262182235718,0.35369325
1024,8388608,0.5,LZ4Fast,5146791,0.613545298576355,0.021105166
1024,8388608,0.5,LZ4Frame,4954480,0.5906200408935547,0.017543542
1024,8388608,0.5,Xz,4177556,0.4980034828186035,2.008768291
1024,8388608,0.5,Zlib,4416878,0.5265328884124756,0.213488709
1024,8388608,0.5,Zstd,4422518,0.527205228805542,0.029055334
2048,33554432,0.05,BGZF,2199904,0.06556224822998047,0.063972292
2048,33554432,0.05,Bzip2,1813622,0.05405014753341675,0.320716625
2048,33554432,0.05,LZ4Fast,3066770,0.09139686822891235,0.015404583
2048,33554432,0.05,LZ4Frame,2510477,0.07481804490089417,0.015065042
2048,33554432,0.05,Xz,1946320,0.05800485610961914,2.592313834
2048,33554432,0.05,Zlib,2143076,0.06386864185333252,0.1834505
2048,33554432,0.05,Zstd,2181439,0.06501194834709167,0.030772625
2048,33554432,0.1,BGZF,4122264,0.12285304069519043,0.086147542
2048,33554432,0.1,Bzip2,3561681,0.10614636540412903,0.444173209
2048,33554432,0.1,LZ4Fast,5448915,0.1623903214931488,0.028264709
2048,33554432,0.1,LZ4Frame,4791720,0.14280438423156738,0.021603708
2048,33554432,0.1,Xz,3715256,0.11072325706481934,4.751732708
2048,33554432,0.1,Zlib,4065066,0.12114840745925903,0.231013375
2048,33554432,0.1,Zstd,4140014,0.12338203191757202,0.04618225
2048,33554432,0.15,BGZF,5958050,0.17756372690200806,0.1093085
2048,33554432,0.15,Bzip2,5285962,0.1575339436531067,0.566207791
2048,33554432,0.15,LZ4Fast,7691758,0.22923225164413452,0.086852917
2048,33554432,0.15,LZ4Frame,6957770,0.20735770463943481,0.026745417
2048,33554432,0.15,Xz,5430368,0.16183757781982422,6.386469417
2048,33554432,0.15,Zlib,5910265,0.17613962292671204,0.283703333
2048,33554432,0.15,Zstd,6009170,0.17908722162246704,0.057796166
2048,33554432,0.2,BGZF,7712671,0.2298555076122284,0.133344333
2048,33554432,0.2,Bzip2,6974993,0.2078709900379181,0.69557875
2048,33554432,0.2,LZ4Fast,9782686,0.2915467619895935,0.090795959
2048,33554432,0.2,LZ4Frame,8996743,0.2681238353252411,0.031444167
2048,33554432,0.2,Xz,7071308,0.21074140071868896,7.474808291
2048,33554432,0.2,Zlib,7679917,0.22887936234474182,0.393558708
2048,33554432,0.2,Zstd,7796330,0.2323487401008606,0.06773225
2048,33554432,0.25,BGZF,9450826,0.28165656328201294,0.156618709
2048,33554432,0.25,Bzip2,8674988,0.2585347890853882,0.811674417
2048,33554432,0.25,LZ4Fast,11786127,0.3512539565563202,0.103316709
2048,33554432,0.25,LZ4Frame,10967653,0.32686153054237366,0.036458333
2048,33554432,0.25,Xz,8707336,0.25949883460998535,8.328471209
2048,33554432,0.25,Zlib,9433037,0.2811264097690582,0.393463791
2048,33554432,0.25,Zstd,9562295,0.28497859835624695,0.079486375
2048,33554432,0.3,BGZF,11155823,0.3324694335460663,0.236581125
2048,33554432,0.3,Bzip2,10358077,0.3086947500705719,0.941704417
2048,33554432,0.3,LZ4Fast,13696726,0.40819424390792847,0.10477475
2048,33554432,0.3,LZ4Frame,12860777,0.38328102231025696,0.040146542
2048,33554432,0.3,Xz,10323104,0.30765247344970703,9.026439416
2048,33554432,0.3,Zlib,11147413,0.33221879601478577,0.447452584
2048,33554432,0.3,Zstd,11291960,0.33652663230895996,0.145270041
2048,33554432,0.35,BGZF,12822182,0.38213080167770386,0.199303084
2048,33554432,0.35,Bzip2,12021838,0.35827869176864624,1.114852334
2048,33554432,0.35,LZ4Fast,15512430,0.4623064398765564,0.060330542
2048,33554432,0.35,LZ4Frame,14676482,0.4373932480812073,0.04703175
2048,33554432,0.35,Xz,11923568,0.3553500175476074,9.446664916
2048,33554432,0.35,Zlib,12817851,0.38200172781944275,0.501829542
2048,33554432,0.35,Zstd,12983408,0.3869357109069824,0.095827625
2048,33554432,0.4,BGZF,14460746,0.43096381425857544,0.275639584
2048,33554432,0.4,Bzip2,13678147,0.4076405465602875,1.185475541
2048,33554432,0.4,LZ4Fast,17264805,0.514531284570694,0.122211417
2048,33554432,0.4,LZ4Frame,16439317,0.48992982506752014,0.044675333
2048,33554432,0.4,Xz,13520808,0.4029514789581299,9.709200125
2048,33554432,0.4,Zlib,14456508,0.4308375120162964,0.551236417
2048,33554432,0.4,Zstd,14655923,0.43678054213523865,0.190031833
2048,33554432,0.45,BGZF,16067131,0.4788378179073334,0.253535208
2048,33554432,0.45,Bzip2,15316570,0.4564693570137024,1.326467792
2048,33554432,0.45,LZ4Fast,18941662,0.5645055174827576,0.131065583
2048,33554432,0.45,LZ4Frame,18140052,0.5406156778335571,0.047725
2048,33554432,0.45,Xz,15109100,0.45028626918792725,9.80731525
2048,33554432,0.45,Zlib,16063839,0.4787397086620331,0.662754708
2048,33554432,0.45,Zstd,16292596,0.4855571985244751,0.109325167
2048,33554432,0.5,BGZF,17666690,0.5265083909034729,0.248932542
2048,33554432,0.5,Bzip2,16961648,0.5054965019226074,1.484183917
2048,33554432,0.5,LZ4Fast,20581202,0.6133676171302795,0.079707833
2048,33554432,0.5,LZ4Frame,19812921,0.5904710590839386,0.105805584
2048,33554432,0.5,Xz,16699308,0.49767816066741943,9.596266042
2048,33554432,0.5,Zlib,17661172,0.5263439416885376,0.650253958
2048,33554432,0.5,Zstd,17692565,0.5272795259952545,0.167749667
4096,134217728,0.05,BGZF,8814856,0.06567579507827759,0.258877666
4096,134217728,0.05,Bzip2,7268203,0.05415233224630356,1.297699292
4096,134217728,0.05,LZ4Fast,12289072,0.0915607213973999,0.125743667
4096,134217728,0.05,LZ4Frame,10061617,0.07496488839387894,0.062168459
4096,134217728,0.05,Xz,7799104,0.058107852935791016,10.492119709
4096,134217728,0.05,Zlib,8588639,0.06399034708738327,0.737790916
4096,134217728,0.05,Zstd,8742215,0.06513457745313644,0.124149167
4096,134217728,0.1,BGZF,16500572,0.1229388415813446,0.3596735
4096,134217728,0.1,Bzip2,14254383,0.10620342940092087,1.78250475
4096,134217728,0.1,LZ4Fast,21815422,0.1625375598669052,0.14664225
4096,134217728,0.1,LZ4Frame,19179209,0.14289624243974686,0.144310958
4096,134217728,0.1,Xz,14848308,0.11062851548194885,18.818738666
4096,134217728,0.1,Zlib,16269940,0.12122049927711487,0.929219417
4096,134217728,0.1,Zstd,16579238,0.12352494895458221,0.185164375
4096,134217728,0.15,BGZF,23825956,0.17751720547676086,0.444353042
4096,134217728,0.15,Bzip2,21137496,0.15748661756515503,2.357705917
4096,134217728,0.15,LZ4Fast,30766301,0.22922680526971817,0.17920525
4096,134217728,0.15,LZ4Frame,27829815,0.2073482796549797,0.107938584
4096,134217728,0.15,Xz,21730596,0.16190555691719055,26.168909584
4096,134217728,0.15,Zlib,23635008,0.17609453201293945,1.13423675
4096,134217728,0.15,Zstd,24038899,0.17910375446081161,0.290794917
4096,134217728,0.2,BGZF,30897406,0.23020361363887787,0.561318791
4096,134217728,0.2,Bzip2,27943883,0.2081981524825096,2.817780375
4096,134217728,0.2,LZ4Fast,39177735,0.29189687222242355,0.259164791
4096,134217728,0.2,LZ4Frame,36035736,0.2684871554374695,0.128794
4096,134217728,0.2,Xz,28347276,0.2112036645412445,30.876181333
4096,134217728,0.2,Zlib,30766539,0.22922857850790024,1.404673333
4096,134217728,0.2,Zstd,31241904,0.23277032375335693,0.275015125
4096,134217728,0.25,BGZF,37799480,0.2816280722618103,0.629530083
4096,134217728,0.25,Bzip2,34692111,0.2584763690829277,3.306908917
4096,134217728,0.25,LZ4Fast,47142772,0.35124102234840393,0.245776625
4096,134217728,0.25,LZ4Frame,43868441,0.32684535533189774,0.199816541
4096,134217728,0.25,Xz,34831732,0.2595166265964508,34.729147084
4096,134217728,0.25,Zlib,37725838,0.28107939660549164,1.567175166
4096,134217728,0.25,Zstd,38255577,0.28502625972032547,0.367904875
4096,134217728,0.3,BGZF,44563589,0.33202461153268814,0.729105625
4096,134217728,0.3,Bzip2,41376466,0.3082786947488785,3.805625125
4096,134217728,0.3,LZ4Fast,54720860,0.40770217776298523,0.278149792
4096,134217728,0.3,LZ4Frame,51381357,0.3828209415078163,0.213438834
4096,134217728,0.3,Xz,41237544,0.3072436451911926,37.204917792
4096,134217728,0.3,Zlib,44529034,0.33176715672016144,1.917825625
4096,134217728,0.3,Zstd,45118888,0.33616191148757935,0.436920583
4096,134217728,0.35,BGZF,51257870,0.381900891661644,0.901013708
4096,134217728,0.35,Bzip2,48054176,0.3580315113067627,4.395343
4096,134217728,0.35,LZ4Fast,62018489,0.46207375079393387,0.375901958
4096,134217728,0.35,LZ4Frame,58676161,0.43717146664857864,0.172490792
4096,134217728,0.35,Xz,47656284,0.3550669848918915,38.710283666
4096,134217728,0.35,Zlib,51238586,0.3817572146654129,2.059767416
4096,134217728,0.35,Zstd,51910393,0.3867625668644905,0.443933625
4096,134217728,0.4,BGZF,57838413,0.4309297576546669,0.929133916
4096,134217728,0.4,Bzip2,54704240,0.40757834911346436,4.717437542
4096,134217728,0.4,LZ4Fast,69049241,0.5144569352269173,0.391566375
4096,134217728,0.4,LZ4Frame,65754432,0.48990869522094727,0.244068083
4096,134217728,0.4,Xz,54076828,0.4029037654399872,39.246216958
4096,134217728,0.4,Zlib,57821808,0.430806040763855,2.268350459
4096,134217728,0.4,Zstd,58625146,0.4367913752794266,0.470377208
4096,134217728,0.45,BGZF,64331671,0.4793082997202873,0.986753375
4096,134217728,0.45,Bzip2,61326575,0.4569185897707939,5.187848959
4096,134217728,0.45,LZ4Fast,75835280,0.5650168657302856,0.414195833
4096,134217728,0.45,LZ4Frame,72631978,0.5411504060029984,0.244676042
4096,134217728,0.45,Xz,60485716,0.45065370202064514,40.218545333
4096,134217728,0.45,Zlib,64315880,0.4791906476020813,2.460015333
4096,134217728,0.45,Zstd,65233949,0.48603079468011856,0.50023075
4096,134217728,0.5,BGZF,70702469,0.5267744436860085,1.051721542
4096,134217728,0.5,Bzip2,67884434,0.5057784467935562,5.720964959
4096,134217728,0.5,LZ4Fast,82360159,0.6136310026049614,0.381326208
4096,134217728,0.5,LZ4Frame,79283849,0.5907107070088387,0.25141725
4096,134217728,0.5,Xz,66908456,0.4985068440437317,40.310639542
4096,134217728,0.5,Zlib,70679066,0.5266000777482986,2.64633975
4096,134217728,0.5,Zstd,70810818,0.5275817066431046,0.525588584
