n,size,Tf,udiff_norm,compression,compressed_size,ratio,time
64,32768,7.5,6.798318945390748e-11,Bzip2,19228,0.5867919921875,0.0026315
64,32768,7.5,6.798318945390748e-11,LZ4Fast,25031,0.763885498046875,6.2708e-5
64,32768,7.5,6.798318945390748e-11,LZ4Frame,22831,0.696746826171875,4.3708e-5
64,32768,7.5,6.798318945390748e-11,Xz,12060,0.3680419921875,0.00266875
64,32768,7.5,6.798318945390748e-11,Zlib,16831,0.513641357421875,0.000339625
64,32768,7.5,6.798318945390748e-11,Zstd,13336,0.406982421875,0.000161584
64,32768,8.0,2.0046126378928234e-11,Bzip2,19220,0.5865478515625,0.002505083
64,32768,8.0,2.0046126378928234e-11,LZ4Fast,24986,0.76251220703125,5.7375e-5
64,32768,8.0,2.0046126378928234e-11,LZ4Frame,22853,0.697418212890625,4.2458e-5
64,32768,8.0,2.0046126378928234e-11,Xz,12552,0.383056640625,0.002570625
64,32768,8.0,2.0046126378928234e-11,Zlib,16873,0.514923095703125,0.000336416
64,32768,8.0,2.0046126378928234e-11,Zstd,13676,0.4173583984375,0.0001685
64,32768,8.5,5.910981034707243e-12,Bzip2,19229,0.586822509765625,0.002576334
64,32768,8.5,5.910981034707243e-12,LZ4Fast,24965,0.761871337890625,5.9292e-5
64,32768,8.5,5.910981034707243e-12,LZ4Frame,22800,0.69580078125,4.3125e-5
64,32768,8.5,5.910981034707243e-12,Xz,12600,0.384521484375,0.002564167
64,32768,8.5,5.910981034707243e-12,Zlib,16827,0.513519287109375,0.000341208
64,32768,8.5,5.910981034707243e-12,Zstd,13539,0.413177490234375,0.000160916
64,32768,9.0,1.7429631940498343e-12,Bzip2,19202,0.58599853515625,0.002473375
64,32768,9.0,1.7429631940498343e-12,LZ4Fast,24993,0.762725830078125,6.1583e-5
64,32768,9.0,1.7429631940498343e-12,LZ4Frame,22777,0.695098876953125,4.2625e-5
64,32768,9.0,1.7429631940498343e-12,Xz,12532,0.3824462890625,0.002592791
64,32768,9.0,1.7429631940498343e-12,Zlib,16860,0.5145263671875,0.000332916
64,32768,9.0,1.7429631940498343e-12,Zstd,13472,0.4111328125,0.000157791
64,32768,9.5,5.139488047834595e-13,Bzip2,19109,0.583160400390625,0.002458875
64,32768,9.5,5.139488047834595e-13,LZ4Fast,25017,0.763458251953125,5.7958e-5
64,32768,9.5,5.139488047834595e-13,LZ4Frame,22832,0.69677734375,4.1792e-5
64,32768,9.5,5.139488047834595e-13,Xz,12204,0.3724365234375,0.002785875
64,32768,9.5,5.139488047834595e-13,Zlib,16794,0.51251220703125,0.000327167
64,32768,9.5,5.139488047834595e-13,Zstd,13566,0.41400146484375,0.000158167
64,32768,10.0,1.5154535154939546e-13,Bzip2,19240,0.587158203125,0.002406375
64,32768,10.0,1.5154535154939546e-13,LZ4Fast,25037,0.764068603515625,5.5625e-5
64,32768,10.0,1.5154535154939546e-13,LZ4Frame,22757,0.694488525390625,4.0584e-5
64,32768,10.0,1.5154535154939546e-13,Xz,12012,0.3665771484375,0.0024875
64,32768,10.0,1.5154535154939546e-13,Zlib,16772,0.5118408203125,0.000330667
64,32768,10.0,1.5154535154939546e-13,Zstd,13320,0.406494140625,0.000162792
128,131072,0.5,0.0009030287100294872,Bzip2,77873,0.5941238403320312,0.007719542
128,131072,0.5,0.0009030287100294872,LZ4Fast,100273,0.7650222778320312,0.000213334
128,131072,0.5,0.0009030287100294872,LZ4Frame,97169,0.7413406372070312,0.000168667
128,131072,0.5,0.0009030287100294872,Xz,47936,0.36572265625,0.010460208
128,131072,0.5,0.0009030287100294872,Zlib,81489,0.6217117309570312,0.002330334
128,131072,0.5,0.0009030287100294872,Zstd,52312,0.39910888671875,0.000452667
128,131072,1.0,0.00026297415971996877,Bzip2,78537,0.5991897583007812,0.007927417
128,131072,1.0,0.00026297415971996877,LZ4Fast,100421,0.7661514282226562,0.000222375
128,131072,1.0,0.00026297415971996877,LZ4Frame,97409,0.7431716918945312,0.000167625
128,131072,1.0,0.00026297415971996877,Xz,48012,0.366302490234375,0.010672417
128,131072,1.0,0.00026297415971996877,Zlib,81676,0.623138427734375,0.00235575
128,131072,1.0,0.00026297415971996877,Zstd,52875,0.40340423583984375,0.000443375
128,131072,1.5,7.725753005532382e-5,Bzip2,78401,0.5981521606445312,0.008571209
128,131072,1.5,7.725753005532382e-5,LZ4Fast,100338,0.7655181884765625,0.0002125
128,131072,1.5,7.725753005532382e-5,LZ4Frame,97257,0.7420120239257812,0.000141458
128,131072,1.5,7.725753005532382e-5,Xz,48808,0.37237548828125,0.0107215
128,131072,1.5,7.725753005532382e-5,Zlib,81654,0.6229705810546875,0.002319708
128,131072,1.5,7.725753005532382e-5,Zstd,52926,0.4037933349609375,0.00040775
128,131072,2.0,2.2697018269173273e-5,Bzip2,78778,0.6010284423828125,0.007690167
128,131072,2.0,2.2697018269173273e-5,LZ4Fast,100493,0.7667007446289062,0.000198875
128,131072,2.0,2.2697018269173273e-5,LZ4Frame,97458,0.7435455322265625,0.000160792
128,131072,2.0,2.2697018269173273e-5,Xz,49036,0.374114990234375,0.0109765
128,131072,2.0,2.2697018269173273e-5,Zlib,81766,0.6238250732421875,0.002342208
128,131072,2.0,2.2697018269173273e-5,Zstd,53054,0.4047698974609375,0.000457
128,131072,2.5,6.6680184826101274e-6,Bzip2,78763,0.6009140014648438,0.007810208
128,131072,2.5,6.6680184826101274e-6,LZ4Fast,100445,0.7663345336914062,0.000220333
128,131072,2.5,6.6680184826101274e-6,LZ4Frame,97423,0.7432785034179688,0.000162709
128,131072,2.5,6.6680184826101274e-6,Xz,49604,0.378448486328125,0.010779875
128,131072,2.5,6.6680184826101274e-6,Zlib,81743,0.6236495971679688,0.002295917
128,131072,2.5,6.6680184826101274e-6,Zstd,53713,0.40979766845703125,0.000461
128,131072,3.0,1.9589564566197298e-6,Bzip2,78665,0.6001663208007812,0.007753833
128,131072,3.0,1.9589564566197298e-6,LZ4Fast,100399,0.7659835815429688,0.000213041
128,131072,3.0,1.9589564566197298e-6,LZ4Frame,97403,0.7431259155273438,0.00016
128,131072,3.0,1.9589564566197298e-6,Xz,49332,0.376373291015625,0.010818125
128,131072,3.0,1.9589564566197298e-6,Zlib,81762,0.6237945556640625,0.002279167
128,131072,3.0,1.9589564566197298e-6,Zstd,53045,0.40470123291015625,0.000412834
128,131072,3.5,5.755098623288987e-7,Bzip2,78627,0.5998764038085938,0.007627917
128,131072,3.5,5.755098623288987e-7,LZ4Fast,100388,0.765899658203125,0.000215375
128,131072,3.5,5.755098623288987e-7,LZ4Frame,97263,0.7420578002929688,0.000156708
128,131072,3.5,5.755098623288987e-7,Xz,48792,0.37225341796875,0.010701542
128,131072,3.5,5.755098623288987e-7,Zlib,81709,0.6233901977539062,0.002284375
128,131072,3.5,5.755098623288987e-7,Zstd,53108,0.405181884765625,0.00042075
128,131072,4.0,1.6907553024981433e-7,Bzip2,78933,0.6022109985351562,0.00739
128,131072,4.0,1.6907553024981433e-7,LZ4Fast,100555,0.7671737670898438,0.00019825
128,131072,4.0,1.6907553024981433e-7,LZ4Frame,97492,0.743804931640625,0.000142958
128,131072,4.0,1.6907553024981433e-7,Xz,49680,0.3790283203125,0.010277542
128,131072,4.0,1.6907553024981433e-7,Zlib,81843,0.6244125366210938,0.002157917
128,131072,4.0,1.6907553024981433e-7,Zstd,53215,0.40599822998046875,0.00038325
128,131072,4.5,4.9671668201645745e-8,Bzip2,78379,0.5979843139648438,0.007744292
128,131072,4.5,4.9671668201645745e-8,LZ4Fast,100476,0.766571044921875,0.000223667
128,131072,4.5,4.9671668201645745e-8,LZ4Frame,97356,0.742767333984375,0.000188333
128,131072,4.5,4.9671668201645745e-8,Xz,49332,0.376373291015625,0.011059667
128,131072,4.5,4.9671668201645745e-8,Zlib,81707,0.6233749389648438,0.002375417
128,131072,4.5,4.9671668201645745e-8,Zstd,52968,0.40411376953125,0.000440208
128,131072,5.0,1.4592736267079678e-8,Bzip2,78587,0.5995712280273438,0.007753334
128,131072,5.0,1.4592736267079678e-8,LZ4Fast,100579,0.7673568725585938,0.0002075
128,131072,5.0,1.4592736267079678e-8,LZ4Frame,97449,0.7434768676757812,0.000147125
128,131072,5.0,1.4592736267079678e-8,Xz,48444,0.369598388671875,0.012366041
128,131072,5.0,1.4592736267079678e-8,Zlib,81824,0.624267578125,0.002324708
128,131072,5.0,1.4592736267079678e-8,Zstd,53193,0.40583038330078125,0.000466541
128,131072,5.5,4.287110931441061e-9,Bzip2,79106,0.6035308837890625,0.007959417
128,131072,5.5,4.287110931441061e-9,LZ4Fast,100370,0.7657623291015625,0.000216083
128,131072,5.5,4.287110931441061e-9,LZ4Frame,97210,0.7416534423828125,0.000146084
128,131072,5.5,4.287110931441061e-9,Xz,49588,0.378326416015625,0.012275583
128,131072,5.5,4.287110931441061e-9,Zlib,81703,0.6233444213867188,0.00231775
128,131072,5.5,4.287110931441061e-9,Zstd,53577,0.40876007080078125,0.000422875
128,131072,6.0,1.2594841570377785e-9,Bzip2,78483,0.5987777709960938,0.007940125
128,131072,6.0,1.2594841570377785e-9,LZ4Fast,100321,0.7653884887695312,0.000226833
128,131072,6.0,1.2594841570377785e-9,LZ4Frame,97093,0.7407608032226562,0.000160709
128,131072,6.0,1.2594841570377785e-9,Xz,48232,0.36798095703125,0.01143025
128,131072,6.0,1.2594841570377785e-9,Zlib,81654,0.6229705810546875,0.002339916
128,131072,6.0,1.2594841570377785e-9,Zstd,52954,0.4040069580078125,0.000430583
128,131072,6.5,3.700161633826706e-10,Bzip2,79205,0.6042861938476562,0.007781958
128,131072,6.5,3.700161633826706e-10,LZ4Fast,100420,0.766143798828125,0.000216542
128,131072,6.5,3.700161633826706e-10,LZ4Frame,97358,0.7427825927734375,0.000146292
128,131072,6.5,3.700161633826706e-10,Xz,49704,0.37921142578125,0.011534292
128,131072,6.5,3.700161633826706e-10,Zlib,81696,0.623291015625,0.002159083
128,131072,6.5,3.700161633826706e-10,Zstd,53533,0.40842437744140625,0.000406708
128,131072,7.0,1.0870479058130686e-10,Bzip2,78854,0.6016082763671875,0.007554833
128,131072,7.0,1.0870479058130686e-10,LZ4Fast,100454,0.7664031982421875,0.000206125
128,131072,7.0,1.0870479058130686e-10,LZ4Frame,97413,0.7432022094726562,0.000173125
128,131072,7.0,1.0870479058130686e-10,Xz,48900,0.373077392578125,0.010998875
128,131072,7.0,1.0870479058130686e-10,Zlib,81727,0.6235275268554688,0.002299792
128,131072,7.0,1.0870479058130686e-10,Zstd,53471,0.40795135498046875,0.000407583
128,131072,7.5,3.193571745665214e-11,Bzip2,78628,0.599884033203125,0.007658792
128,131072,7.5,3.193571745665214e-11,LZ4Fast,100319,0.7653732299804688,0.000213917
128,131072,7.5,3.193571745665214e-11,LZ4Frame,97371,0.7428817749023438,0.000141417
128,131072,7.5,3.193571745665214e-11,Xz,49104,0.3746337890625,0.012043042
128,131072,7.5,3.193571745665214e-11,Zlib,81745,0.6236648559570312,0.002313958
128,131072,7.5,3.193571745665214e-11,Zstd,53249,0.40625762939453125,0.000448583
128,131072,8.0,9.382199921629355e-12,Bzip2,78425,0.5983352661132812,0.007752792
128,131072,8.0,9.382199921629355e-12,LZ4Fast,100498,0.7667388916015625,0.0002145
128,131072,8.0,9.382199921629355e-12,LZ4Frame,97278,0.7421722412109375,0.000161666
128,131072,8.0,9.382199921629355e-12,Xz,47916,0.365570068359375,0.010818291
128,131072,8.0,9.382199921629355e-12,Zlib,81644,0.622894287109375,0.002272709
128,131072,8.0,9.382199921629355e-12,Zstd,52940,0.403900146484375,0.000449167
128,131072,8.5,2.7563389661281953e-12,Bzip2,78563,0.5993881225585938,0.007670875
128,131072,8.5,2.7563389661281953e-12,LZ4Fast,100540,0.767059326171875,0.000205625
128,131072,8.5,2.7563389661281953e-12,LZ4Frame,97506,0.7439117431640625,0.000138959
128,131072,8.5,2.7563389661281953e-12,Xz,48368,0.3690185546875,0.010661583
128,131072,8.5,2.7563389661281953e-12,Zlib,81782,0.6239471435546875,0.002253417
128,131072,8.5,2.7563389661281953e-12,Zstd,52991,0.40428924560546875,0.000400709
128,131072,9.0,8.097682181853289e-13,Bzip2,78511,0.5989913940429688,0.007383084
128,131072,9.0,8.097682181853289e-13,LZ4Fast,100801,0.7690505981445312,0.000204375
128,131072,9.0,8.097682181853289e-13,LZ4Frame,97699,0.7453842163085938,0.000151
128,131072,9.0,8.097682181853289e-13,Xz,48828,0.372528076171875,0.01013175
128,131072,9.0,8.097682181853289e-13,Zlib,81889,0.6247634887695312,0.002332042
128,131072,9.0,8.097682181853289e-13,Zstd,53303,0.40666961669921875,0.000423083
128,131072,9.5,2.378968032346619e-13,Bzip2,78922,0.6021270751953125,0.007416834
128,131072,9.5,2.378968032346619e-13,LZ4Fast,100915,0.7699203491210938,0.00020175
128,131072,9.5,2.378968032346619e-13,LZ4Frame,97844,0.746490478515625,0.000136125
128,131072,9.5,2.378968032346619e-13,Xz,47700,0.363922119140625,0.010140667
128,131072,9.5,2.378968032346619e-13,Zlib,82054,0.6260223388671875,0.002197625
128,131072,9.5,2.378968032346619e-13,Zstd,53114,0.4052276611328125,0.000417417
128,131072,10.0,6.98896626064254e-14,Bzip2,78815,0.6013107299804688,0.007718083
128,131072,10.0,6.98896626064254e-14,LZ4Fast,100672,0.76806640625,0.000204542
128,131072,10.0,6.98896626064254e-14,LZ4Frame,97598,0.7446136474609375,0.000148833
128,131072,10.0,6.98896626064254e-14,Xz,48688,0.3714599609375,0.010653625
128,131072,10.0,6.98896626064254e-14,Zlib,81956,0.625274658203125,0.00227
128,131072,10.0,6.98896626064254e-14,Zstd,53015,0.40447235107421875,0.000409625
256,524288,0.5,0.0004492719021775176,Bzip2,336256,0.641357421875,0.030737167
256,524288,0.5,0.0004492719021775176,LZ4Fast,436935,0.8333873748779297,0.000834291
256,524288,0.5,0.0004492719021775176,LZ4Frame,429215,0.8186626434326172,0.000495083
256,524288,0.5,0.0004492719021775176,Xz,189544,0.3615264892578125,0.045678166
256,524288,0.5,0.0004492719021775176,Zlib,350024,0.6676177978515625,0.010438083
256,524288,0.5,0.0004492719021775176,Zstd,219503,0.4186687469482422,0.00147225
256,524288,1.0,0.00013068586601837996,Bzip2,338403,0.6454524993896484,0.031124959
256,524288,1.0,0.00013068586601837996,LZ4Fast,438465,0.8363056182861328,0.000913667
256,524288,1.0,0.00013068586601837996,LZ4Frame,430565,0.8212375640869141,0.000561542
256,524288,1.0,0.00013068586601837996,Xz,191572,0.36539459228515625,0.04358375
256,524288,1.0,0.00013068586601837996,Zlib,350913,0.6693134307861328,0.010159459
256,524288,1.0,0.00013068586601837996,Zstd,223814,0.4268913269042969,0.001519333
256,524288,1.5,3.835768782927596e-5,Bzip2,338855,0.6463146209716797,0.029974458
256,524288,1.5,3.835768782927596e-5,LZ4Fast,438782,0.8369102478027344,0.000874333
256,524288,1.5,3.835768782927596e-5,LZ4Frame,430824,0.8217315673828125,0.000535375
256,524288,1.5,3.835768782927596e-5,Xz,191976,0.3661651611328125,0.041453208
256,524288,1.5,3.835768782927596e-5,Zlib,351156,0.6697769165039062,0.010052709
256,524288,1.5,3.835768782927596e-5,Zstd,223837,0.42693519592285156,0.001439333
256,524288,2.0,1.1258395178956517e-5,Bzip2,338255,0.6451702117919922,0.031398375
256,524288,2.0,1.1258395178956517e-5,LZ4Fast,438099,0.8356075286865234,0.000891875
256,524288,2.0,1.1258395178956517e-5,LZ4Frame,430380,0.8208847045898438,0.000567417
256,524288,2.0,1.1258395178956517e-5,Xz,189720,0.3618621826171875,0.045179667
256,524288,2.0,1.1258395178956517e-5,Zlib,350835,0.6691646575927734,0.010334375
256,524288,2.0,1.1258395178956517e-5,Zstd,221601,0.4226703643798828,0.001512917
256,524288,2.5,3.3044604402391627e-6,Bzip2,338382,0.6454124450683594,0.03081125
256,524288,2.5,3.3044604402391627e-6,LZ4Fast,438461,0.8362979888916016,0.000931333
256,524288,2.5,3.3044604402391627e-6,LZ4Frame,430810,0.8217048645019531,0.000559458
256,524288,2.5,3.3044604402391627e-6,Xz,190852,0.36402130126953125,0.045744375
256,524288,2.5,3.3044604402391627e-6,Zlib,350956,0.6693954467773438,0.010369667
256,524288,2.5,3.3044604402391627e-6,Zstd,222833,0.4250202178955078,0.001495834
256,524288,3.0,9.69894787626356e-7,Bzip2,338365,0.6453800201416016,0.029853541
256,524288,3.0,9.69894787626356e-7,LZ4Fast,438741,0.8368320465087891,0.0008705
256,524288,3.0,9.69894787626356e-7,LZ4Frame,430823,0.8217296600341797,0.000562
256,524288,3.0,9.69894787626356e-7,Xz,189256,0.3609771728515625,0.041660125
256,524288,3.0,9.69894787626356e-7,Zlib,351079,0.6696300506591797,0.00986375
256,524288,3.0,9.69894787626356e-7,Zstd,220694,0.4209403991699219,0.001449958
256,524288,3.5,2.846745833629539e-7,Bzip2,338235,0.6451320648193359,0.032971334
256,524288,3.5,2.846745833629539e-7,LZ4Fast,438241,0.8358783721923828,0.000863458
256,524288,3.5,2.846745833629539e-7,LZ4Frame,430379,0.8208827972412109,0.000581208
256,524288,3.5,2.846745833629539e-7,Xz,189452,0.36135101318359375,0.044617958
256,524288,3.5,2.846745833629539e-7,Zlib,350944,0.66937255859375,0.010404666
256,524288,3.5,2.846745833629539e-7,Zstd,222174,0.4237632751464844,0.001475459
256,524288,4.0,8.355506127772432e-8,Bzip2,338764,0.6461410522460938,0.031253792
256,524288,4.0,8.355506127772432e-8,LZ4Fast,439034,0.8373908996582031,0.000903584
256,524288,4.0,8.355506127772432e-8,LZ4Frame,431497,0.8230152130126953,0.000562916
256,524288,4.0,8.355506127772432e-8,Xz,191184,0.364654541015625,0.04368775
256,524288,4.0,8.355506127772432e-8,Zlib,351299,0.6700496673583984,0.010417542
256,524288,4.0,8.355506127772432e-8,Zstd,222568,0.4245147705078125,0.001469708
256,524288,4.5,2.4524311874432655e-8,Bzip2,338730,0.6460762023925781,0.031200833
256,524288,4.5,2.4524311874432655e-8,LZ4Fast,439155,0.8376216888427734,0.000908334
256,524288,4.5,2.4524311874432655e-8,LZ4Frame,431099,0.8222560882568359,0.0005875
256,524288,4.5,2.4524311874432655e-8,Xz,189180,0.36083221435546875,0.045244125
256,524288,4.5,2.4524311874432655e-8,Zlib,351231,0.6699199676513672,0.010304959
256,524288,4.5,2.4524311874432655e-8,Zstd,222892,0.42513275146484375,0.001461042
256,524288,5.0,7.19815010233806e-9,Bzip2,338158,0.6449851989746094,0.032858417
256,524288,5.0,7.19815010233806e-9,LZ4Fast,438151,0.8357067108154297,0.000866459
256,524288,5.0,7.19815010233806e-9,LZ4Frame,430431,0.8209819793701172,0.000580208
256,524288,5.0,7.19815010233806e-9,Xz,191384,0.3650360107421875,0.045237709
256,524288,5.0,7.19815010233806e-9,Zlib,350736,0.668975830078125,0.010484417
256,524288,5.0,7.19815010233806e-9,Zstd,222416,0.424224853515625,0.001446458
256,524288,5.5,2.112734708925871e-9,Bzip2,338454,0.6455497741699219,0.03009675
256,524288,5.5,2.112734708925871e-9,LZ4Fast,438019,0.8354549407958984,0.000852541
256,524288,5.5,2.112734708925871e-9,LZ4Frame,430069,0.8202915191650391,0.0005185
256,524288,5.5,2.112734708925871e-9,Xz,190432,0.36322021484375,0.0418245
256,524288,5.5,2.112734708925871e-9,Zlib,350938,0.6693611145019531,0.010938208
256,524288,5.5,2.112734708925871e-9,Zstd,221834,0.4231147766113281,0.001364042
256,524288,6.0,6.201104296587089e-10,Bzip2,337837,0.6443729400634766,0.031050834
256,524288,6.0,6.201104296587089e-10,LZ4Fast,438088,0.8355865478515625,0.00089725
256,524288,6.0,6.201104296587089e-10,LZ4Frame,430304,0.82073974609375,0.000559375
256,524288,6.0,6.201104296587089e-10,Xz,189544,0.3615264892578125,0.044986417
256,524288,6.0,6.201104296587089e-10,Zlib,350410,0.6683540344238281,0.010326708
256,524288,6.0,6.201104296587089e-10,Zstd,222497,0.4243793487548828,0.001476458
256,524288,6.5,1.8200910048297807e-10,Bzip2,338009,0.6447010040283203,0.030798
256,524288,6.5,1.8200910048297807e-10,LZ4Fast,438390,0.8361625671386719,0.000838458
256,524288,6.5,1.8200910048297807e-10,LZ4Frame,430374,0.8208732604980469,0.000491833
256,524288,6.5,1.8200910048297807e-10,Xz,189712,0.361846923828125,0.041666125
256,524288,6.5,1.8200910048297807e-10,Zlib,350678,0.6688652038574219,0.010453125
256,524288,6.5,1.8200910048297807e-10,Zstd,222018,0.4234657287597656,0.001387292
256,524288,7.0,5.342163444169888e-11,Bzip2,338091,0.6448574066162109,0.029954291
256,524288,7.0,5.342163444169888e-11,LZ4Fast,438186,0.8357734680175781,0.000859375
256,524288,7.0,5.342163444169888e-11,LZ4Frame,430436,0.8209915161132812,0.000958458
256,524288,7.0,5.342163444169888e-11,Xz,188960,0.36041259765625,0.04445975
256,524288,7.0,5.342163444169888e-11,Zlib,351004,0.6694869995117188,0.010352375
256,524288,7.0,5.342163444169888e-11,Zstd,223687,0.4266490936279297,0.001399791
256,524288,7.5,1.5679825543282042e-11,Bzip2,338481,0.6456012725830078,0.031811708
256,524288,7.5,1.5679825543282042e-11,LZ4Fast,438263,0.8359203338623047,0.000903667
256,524288,7.5,1.5679825543282042e-11,LZ4Frame,430229,0.8205966949462891,0.000540333
256,524288,7.5,1.5679825543282042e-11,Xz,190320,0.363006591796875,0.044565584
256,524288,7.5,1.5679825543282042e-11,Zlib,351205,0.6698703765869141,0.01040575
256,524288,7.5,1.5679825543282042e-11,Zstd,226913,0.4328022003173828,0.001536417
256,524288,8.0,4.602198191146843e-12,Bzip2,338201,0.6450672149658203,0.03180725
256,524288,8.0,4.602198191146843e-12,LZ4Fast,438547,0.8364620208740234,0.00088775
256,524288,8.0,4.602198191146843e-12,LZ4Frame,430874,0.8218269348144531,0.00049025
256,524288,8.0,4.602198191146843e-12,Xz,189948,0.36229705810546875,0.044763
256,524288,8.0,4.602198191146843e-12,Zlib,350995,0.6694698333740234,0.010801959
256,524288,8.0,4.602198191146843e-12,Zstd,223948,0.42714691162109375,0.001426708
256,524288,8.5,1.3507948081949612e-12,Bzip2,338072,0.6448211669921875,0.030949084
256,524288,8.5,1.3507948081949612e-12,LZ4Fast,438226,0.8358497619628906,0.00085875
256,524288,8.5,1.3507948081949612e-12,LZ4Frame,430236,0.8206100463867188,0.000539542
256,524288,8.5,1.3507948081949612e-12,Xz,189640,0.3617095947265625,0.04165975
256,524288,8.5,1.3507948081949612e-12,Zlib,351138,0.6697425842285156,0.0100065
256,524288,8.5,1.3507948081949612e-12,Zstd,224057,0.4273548126220703,0.001392667
256,524288,9.0,3.9647339702695654e-13,Bzip2,337703,0.6441173553466797,0.031801417
256,524288,9.0,3.9647339702695654e-13,LZ4Fast,438027,0.8354701995849609,0.000895541
256,524288,9.0,3.9647339702695654e-13,LZ4Frame,430589,0.8212833404541016,0.0005545
256,524288,9.0,3.9647339702695654e-13,Xz,189804,0.36202239990234375,0.04364975
256,524288,9.0,3.9647339702695654e-13,Zlib,350788,0.6690750122070312,0.010771875
256,524288,9.0,3.9647339702695654e-13,Zstd,224318,0.4278526306152344,0.001471125
256,524288,9.5,1.1636787089815477e-13,Bzip2,337330,0.6434059143066406,0.030810125
256,524288,9.5,1.1636787089815477e-13,LZ4Fast,437986,0.8353919982910156,0.000898459
256,524288,9.5,1.1636787089815477e-13,LZ4Frame,430399,0.8209209442138672,0.000524292
256,524288,9.5,1.1636787089815477e-13,Xz,190920,0.3641510009765625,0.045480625
256,524288,9.5,1.1636787089815477e-13,Zlib,350974,0.6694297790527344,0.010323084
256,524288,9.5,1.1636787089815477e-13,Zstd,221170,0.4218482971191406,0.001482458
256,524288,10.0,3.415542331792917e-14,Bzip2,337505,0.6437397003173828,0.031562875
256,524288,10.0,3.415542331792917e-14,LZ4Fast,437752,0.8349456787109375,0.000867084
256,524288,10.0,3.415542331792917e-14,LZ4Frame,429740,0.8196640014648438,0.000505791
256,524288,10.0,3.415542331792917e-14,Xz,188896,0.36029052734375,0.045834292
256,524288,10.0,3.415542331792917e-14,Zlib,350490,0.6685066223144531,0.012169625
256,524288,10.0,3.415542331792917e-14,Zstd,223090,0.4255104064941406,0.001595417
512,2097152,0.5,0.0002240901562288954,Bzip2,1630438,0.7774534225463867,0.142794333
512,2097152,0.5,0.0002240901562288954,LZ4Fast,1931229,0.9208817481994629,0.002622042
512,2097152,0.5,0.0002240901562288954,LZ4Frame,1839724,0.8772487640380859,0.002059333
512,2097152,0.5,0.0002240901562288954,Xz,853880,0.4071617126464844,0.189557875
512,2097152,0.5,0.0002240901562288954,Zlib,1434637,0.6840882301330566,0.043305875
512,2097152,0.5,0.0002240901562288954,Zstd,1340701,0.6392960548400879,0.005717541
512,2097152,1.0,6.516200012297841e-5,Bzip2,1632191,0.7782893180847168,0.141836667
512,2097152,1.0,6.516200012297841e-5,LZ4Fast,1934780,0.9225749969482422,0.0025945
512,2097152,1.0,6.516200012297841e-5,LZ4Frame,1841575,0.8781313896179199,0.002055833
512,2097152,1.0,6.516200012297841e-5,Xz,882848,0.4209747314453125,0.19159175
512,2097152,1.0,6.516200012297841e-5,Zlib,1436489,0.6849713325500488,0.042700417
512,2097152,1.0,6.516200012297841e-5,Zstd,1363618,0.6502237319946289,0.005735375
512,2097152,1.5,1.912127136109309e-5,Bzip2,1631460,0.7779407501220703,0.137960625
512,2097152,1.5,1.912127136109309e-5,LZ4Fast,1935764,0.9230442047119141,0.002669208
512,2097152,1.5,1.912127136109309e-5,LZ4Frame,1840707,0.8777174949645996,0.002029208
512,2097152,1.5,1.912127136109309e-5,Xz,883548,0.4213085174560547,0.199512875
512,2097152,1.5,1.912127136109309e-5,Zlib,1436438,0.6849470138549805,0.045021167
512,2097152,1.5,1.912127136109309e-5,Zstd,1360251,0.648618221282959,0.005634209
512,2097152,2.0,5.610988835502857e-6,Bzip2,1632129,0.7782597541809082,0.142207208
512,2097152,2.0,5.610988835502857e-6,LZ4Fast,1934051,0.9222273826599121,0.002608333
512,2097152,2.0,5.610988835502857e-6,LZ4Frame,1840531,0.8776335716247559,0.002970125
512,2097152,2.0,5.610988835502857e-6,Xz,886516,0.42272377014160156,0.184767791
512,2097152,2.0,5.610988835502857e-6,Zlib,1436703,0.6850733757019043,0.040968416
512,2097152,2.0,5.610988835502857e-6,Zstd,1369797,0.653170108795166,0.00563975
512,2097152,2.5,1.646501172387521e-6,Bzip2,1632649,0.7785077095031738,0.141476708
512,2097152,2.5,1.646501172387521e-6,LZ4Fast,1934981,0.922670841217041,0.002617042
512,2097152,2.5,1.646501172387521e-6,LZ4Frame,1842051,0.8783583641052246,0.001930459
512,2097152,2.5,1.646501172387521e-6,Xz,882324,0.42072486877441406,0.196020834
512,2097152,2.5,1.646501172387521e-6,Zlib,1438101,0.6857399940490723,0.041465209
512,2097152,2.5,1.646501172387521e-6,Zstd,1346511,0.642066478729248,0.005519792
512,2097152,3.0,4.831530038913565e-7,Bzip2,1631762,0.7780847549438477,0.147614625
512,2097152,3.0,4.831530038913565e-7,LZ4Fast,1934372,0.9223804473876953,0.002710125
512,2097152,3.0,4.831530038913565e-7,LZ4Frame,1841028,0.8778705596923828,0.002023083
512,2097152,3.0,4.831530038913565e-7,Xz,875968,0.417694091796875,0.217521042
512,2097152,3.0,4.831530038913565e-7,Zlib,1436853,0.6851449012756348,0.04243
512,2097152,3.0,4.831530038913565e-7,Zstd,1362801,0.649834156036377,0.006708
512,2097152,3.5,1.4177750315875834e-7,Bzip2,1632135,0.7782626152038574,0.1391675
512,2097152,3.5,1.4177750315875834e-7,LZ4Fast,1935177,0.9227643013000488,0.002599708
512,2097152,3.5,1.4177750315875834e-7,LZ4Frame,1840468,0.8776035308837891,0.001929208
